date,close,open,high,low,volume,change
8-Jun-20,3232.39,"3,199.92","3,233.13","3,196.00",-,1.20%
9-Jun-20,3207.18,"3,213.32","3,222.71","3,193.11",-,-0.78%
10-Jun-20,3190.14,"3,213.42","3,223.27","3,181.49",-,-0.53%
11-Jun-20,3002.10,"3,123.53","3,123.53","2,999.49",-,-5.89%
12-Jun-20,3041.31,"3,071.04","3,088.42","2,984.47",-,1.31%
15-Jun-20,3066.59,"2,993.76","3,079.76","2,965.66",-,0.83%
16-Jun-20,3124.74,"3,131.00","3,153.45","3,076.06",-,1.90%
17-Jun-20,3113.49,"3,136.13","3,141.16","3,108.03",-,-0.36%
18-Jun-20,3115.34,"3,101.64","3,120.00","3,093.51",-,0.06%
19-Jun-20,3097.74,"3,140.29","3,155.53","3,083.11",-,-0.56%
22-Jun-20,3117.86,"3,094.42","3,120.92","3,079.39",-,0.65%
23-Jun-20,3131.29,"3,138.70","3,154.90","3,127.12",-,0.43%
24-Jun-20,3050.33,"3,114.40","3,115.01","3,032.13",-,-2.59%
25-Jun-20,3083.76,"3,046.60","3,086.25","3,024.01",-,1.10%
26-Jun-20,3009.05,"3,073.20","3,073.73","3,004.63",-,-2.42%
29-Jun-20,3053.24,"3,018.59","3,053.89","2,999.74",-,1.47%
30-Jun-20,3100.29,"3,050.20","3,111.51","3,047.83",-,1.54%
1-Jul-20,3115.86,"3,105.92","3,128.44","3,101.17",-,0.50%
2-Jul-20,3130.01,"3,143.64","3,165.81","3,124.52",-,0.45%
6-Jul-20,3179.72,"3,155.29","3,182.59","3,155.29",-,1.59%
7-Jul-20,3145.32,"3,166.44","3,184.15","3,142.93",-,-1.08%
8-Jul-20,3169.94,"3,153.07","3,171.80","3,136.53",-,0.78%
9-Jul-20,3152.05,"3,176.17","3,179.78","3,115.70",-,-0.56%
10-Jul-20,3185.04,"3,152.47","3,186.82","3,136.22",-,1.05%
13-Jul-20,3155.22,"3,205.08","3,235.32","3,149.43",-,-0.94%
14-Jul-20,3197.52,"3,141.11","3,200.95","3,127.66",-,1.34%
15-Jul-20,3226.56,"3,225.98","3,238.28","3,200.76",-,0.91%
16-Jul-20,3215.57,"3,208.36","3,220.39","3,198.59",-,-0.34%
17-Jul-20,3224.73,"3,224.21","3,233.52","3,205.65",-,0.28%
20-Jul-20,3251.84,"3,224.29","3,258.61","3,215.16",-,0.84%
21-Jul-20,3257.30,"3,268.52","3,277.29","3,247.77",-,0.17%
22-Jul-20,3276.02,"3,254.86","3,279.32","3,253.10",-,0.57%
23-Jul-20,3235.66,"3,271.64","3,279.99","3,222.66",-,-1.23%
24-Jul-20,3215.63,"3,218.58","3,227.26","3,200.05",-,-0.62%
27-Jul-20,3239.41,"3,219.84","3,241.43","3,214.25",-,0.74%
28-Jul-20,3218.44,"3,234.27","3,243.72","3,216.17",-,-0.65%
29-Jul-20,3258.44,"3,227.22","3,264.74","3,227.22",-,1.24%
30-Jul-20,3246.22,"3,231.76","3,250.92","3,204.13",-,-0.38%
31-Jul-20,3271.12,"3,270.45","3,272.17","3,220.26",-,0.77%
3-Aug-20,3294.61,"3,288.26","3,302.73","3,284.53",-,0.72%
4-Aug-20,3306.51,"3,289.92","3,306.84","3,286.37",-,0.36%
5-Aug-20,3327.77,"3,317.37","3,330.77","3,317.37",-,0.64%
6-Aug-20,3349.16,"3,323.17","3,351.03","3,318.14",-,0.64%
7-Aug-20,3351.28,"3,340.05","3,352.54","3,328.72",-,0.06%
10-Aug-20,3360.47,"3,356.04","3,363.29","3,335.44",-,0.27%
11-Aug-20,3333.69,"3,370.34","3,381.01","3,326.44",-,-0.80%
12-Aug-20,3380.35,"3,355.46","3,387.89","3,355.46",-,1.40%
13-Aug-20,3373.43,"3,372.95","3,387.24","3,363.35",-,-0.20%
14-Aug-20,3372.85,"3,368.66","3,378.51","3,361.64",-,-0.02%
17-Aug-20,3381.99,"3,380.86","3,387.59","3,379.22",-,0.27%
18-Aug-20,3389.78,"3,387.04","3,395.06","3,370.15",-,0.23%
19-Aug-20,3374.85,"3,392.51","3,399.54","3,369.66",-,-0.44%
20-Aug-20,3385.51,"3,360.48","3,390.80","3,354.69",-,0.32%
21-Aug-20,3397.16,"3,386.01","3,399.96","3,379.31",-,0.34%
24-Aug-20,3431.28,"3,418.09","3,432.09","3,413.13",-,1.00%
25-Aug-20,3443.62,"3,435.95","3,444.21","3,425.84",-,0.36%
26-Aug-20,3478.73,"3,449.97","3,481.07","3,444.15",-,1.02%
27-Aug-20,3484.55,"3,485.14","3,501.38","3,468.35",-,0.17%
28-Aug-20,3508.01,"3,494.69","3,509.23","3,484.32",-,0.67%
31-Aug-20,3500.31,"3,509.73","3,514.77","3,493.25",-,-0.22%
1-Sep-20,3526.65,"3,507.44","3,528.03","3,494.60",-,0.75%
2-Sep-20,3580.84,"3,543.76","3,588.11","3,535.23",-,1.54%
3-Sep-20,3455.06,"3,564.74","3,564.85","3,427.41",-,-3.51%
4-Sep-20,3426.96,"3,453.60","3,479.15","3,349.63",-,-0.81%
8-Sep-20,3331.84,"3,371.88","3,379.97","3,329.27",-,-2.78%
9-Sep-20,3398.96,"3,369.82","3,424.77","3,366.84",-,2.01%
10-Sep-20,3339.19,"3,412.56","3,425.55","3,329.25",-,-1.76%
11-Sep-20,3340.97,"3,352.70","3,368.95","3,310.47",-,0.05%
14-Sep-20,3383.54,"3,363.56","3,402.93","3,363.56",-,1.27%
15-Sep-20,3401.20,"3,407.73","3,419.48","3,389.25",-,0.52%
16-Sep-20,3385.49,"3,411.23","3,428.92","3,384.45",-,-0.46%
17-Sep-20,3357.01,"3,346.86","3,375.17","3,328.82",-,-0.84%
18-Sep-20,3319.47,"3,357.38","3,362.27","3,292.40",-,-1.12%
21-Sep-20,3281.06,"3,285.57","3,285.57","3,229.10",-,-1.16%
22-Sep-20,3315.57,"3,295.75","3,320.31","3,270.95",-,1.05%
23-Sep-20,3236.92,"3,320.11","3,323.35","3,232.57",-,-2.37%
24-Sep-20,3246.59,"3,226.14","3,278.70","3,209.45",-,0.30%
25-Sep-20,3298.46,"3,236.66","3,306.88","3,228.44",-,1.60%
28-Sep-20,3351.60,"3,333.90","3,360.74","3,332.91",-,1.61%
29-Sep-20,3335.47,"3,350.92","3,357.92","3,327.54",-,-0.48%
30-Sep-20,3363.00,"3,341.21","3,393.56","3,340.47",-,0.83%
1-Oct-20,3380.80,"3,385.87","3,397.18","3,361.39",-,0.53%
2-Oct-20,3348.44,"3,338.94","3,369.10","3,323.69",-,-0.96%
5-Oct-20,3408.63,"3,367.27","3,409.57","3,367.27",-,1.80%
6-Oct-20,3360.95,"3,408.74","3,431.56","3,354.54",-,-1.40%
7-Oct-20,3419.45,"3,384.56","3,426.26","3,384.56",-,1.74%
8-Oct-20,3446.83,"3,434.28","3,447.28","3,428.15",-,0.80%
9-Oct-20,3477.13,"3,459.67","3,482.34","3,458.07",-,0.88%
12-Oct-20,3534.22,"3,500.02","3,549.85","3,499.61",-,1.64%
13-Oct-20,3511.93,"3,534.01","3,534.01","3,500.86",-,-0.63%
14-Oct-20,3488.67,"3,515.47","3,527.94","3,480.55",-,-0.66%
15-Oct-20,3483.34,"3,453.72","3,489.08","3,440.89",-,-0.15%
16-Oct-20,3483.81,"3,493.50","3,515.76","3,480.45",-,0.01%
19-Oct-20,3426.92,"3,493.66","3,502.42","3,419.93",-,-1.63%
20-Oct-20,3443.12,"3,439.38","3,476.93","3,435.65",-,0.47%
21-Oct-20,3435.56,"3,439.91","3,464.86","3,433.06",-,-0.22%
22-Oct-20,3453.49,"3,438.50","3,460.53","3,415.34",-,0.52%
23-Oct-20,3465.39,"3,464.90","3,466.46","3,440.45",-,0.34%
26-Oct-20,3400.97,"3,441.42","3,441.42","3,364.86",-,-1.86%
27-Oct-20,3390.68,"3,403.15","3,409.51","3,388.71",-,-0.30%
28-Oct-20,3271.03,"3,342.48","3,342.48","3,268.89",-,-3.53%
29-Oct-20,3310.11,"3,277.17","3,341.05","3,259.82",-,1.19%
30-Oct-20,3269.96,"3,293.59","3,304.93","3,233.94",-,-1.21%
2-Nov-20,3310.24,"3,296.20","3,330.14","3,279.74",-,1.23%
3-Nov-20,3369.16,"3,336.25","3,389.49","3,336.25",-,1.78%
4-Nov-20,3443.44,"3,406.46","3,486.25","3,405.17",-,2.20%
5-Nov-20,3510.45,"3,485.74","3,529.05","3,485.74",-,1.95%
6-Nov-20,3509.44,"3,508.34","3,521.58","3,484.34",-,-0.03%
9-Nov-20,3550.50,"3,583.04","3,645.99","3,547.48",-,1.17%
10-Nov-20,3545.53,"3,543.26","3,557.22","3,511.91",-,-0.14%
11-Nov-20,3572.66,"3,563.22","3,581.16","3,557.00",-,0.77%
12-Nov-20,3537.01,"3,562.67","3,569.02","3,518.58",-,-1.00%
13-Nov-20,3585.15,"3,552.57","3,593.66","3,552.57",-,1.36%
16-Nov-20,3626.91,"3,600.16","3,628.51","3,600.16",-,1.16%
17-Nov-20,3609.53,"3,610.31","3,623.11","3,588.68",-,-0.48%
18-Nov-20,3567.79,"3,612.09","3,619.09","3,567.33",-,-1.16%
19-Nov-20,3581.87,"3,559.41","3,585.22","3,543.84",-,0.39%
20-Nov-20,3557.54,"3,579.31","3,581.23","3,556.85",-,-0.68%
23-Nov-20,3577.59,"3,566.82","3,589.81","3,552.77",-,0.56%
24-Nov-20,3635.41,"3,594.52","3,642.31","3,594.52",-,1.62%
25-Nov-20,3629.65,"3,635.50","3,635.50","3,617.76",-,-0.16%
27-Nov-20,3638.35,"3,638.55","3,644.31","3,629.33",-,0.24%
30-Nov-20,3621.63,"3,634.18","3,634.18","3,594.39",-,-0.46%
1-Dec-20,3662.45,"3,645.87","3,678.45","3,645.87",-,1.13%
2-Dec-20,3669.01,"3,653.78","3,670.96","3,644.84",-,0.18%
3-Dec-20,3666.72,"3,668.28","3,682.73","3,657.17",-,-0.06%
4-Dec-20,3699.12,"3,670.94","3,699.20","3,670.94",-,0.88%
7-Dec-20,3691.96,"3,694.73","3,697.41","3,678.88",-,-0.19%
8-Dec-20,3702.25,"3,683.05","3,708.45","3,678.83",-,0.28%
9-Dec-20,3672.82,"3,705.98","3,712.39","3,660.54",-,-0.79%
10-Dec-20,3668.10,"3,659.13","3,678.49","3,645.18",-,-0.13%
11-Dec-20,3663.46,"3,656.08","3,665.91","3,633.40",-,-0.13%
14-Dec-20,3647.49,"3,675.27","3,697.61","3,645.84",-,-0.44%
15-Dec-20,3694.62,"3,666.41","3,695.29","3,659.62",-,1.29%
16-Dec-20,3701.17,"3,696.25","3,711.27","3,688.57",-,0.18%
17-Dec-20,3722.48,"3,713.65","3,725.12","3,710.87",-,0.58%
18-Dec-20,3709.41,"3,722.39","3,726.70","3,685.84",-,-0.35%
21-Dec-20,3694.92,"3,684.28","3,702.90","3,636.48",-,-0.39%
22-Dec-20,3687.26,"3,698.08","3,698.26","3,676.16",-,-0.21%
23-Dec-20,3690.01,"3,693.42","3,711.24","3,689.28",-,0.07%
24-Dec-20,3703.06,"3,694.03","3,703.82","3,689.32",-,0.35%
28-Dec-20,3735.36,"3,723.03","3,740.51","3,723.03",-,0.87%
29-Dec-20,3727.04,"3,750.01","3,756.12","3,723.31",-,-0.22%
30-Dec-20,3732.04,"3,736.19","3,744.63","3,730.21",-,0.13%
31-Dec-20,3756.07,"3,733.27","3,760.20","3,726.88",-,0.64%
4-Jan-21,3700.65,"3,764.61","3,769.99","3,662.71",-,-1.48%
5-Jan-21,3726.86,"3,698.02","3,737.83","3,695.07",-,0.71%
6-Jan-21,3748.14,"3,712.20","3,783.04","3,705.34",-,0.57%
7-Jan-21,3803.79,"3,764.71","3,811.55","3,764.71",-,1.48%
8-Jan-21,3824.68,"3,815.05","3,826.69","3,783.60",-,0.55%
11-Jan-21,3799.61,"3,803.14","3,817.86","3,789.02",-,-0.66%
12-Jan-21,3801.19,"3,801.62","3,810.78","3,776.51",-,0.04%
13-Jan-21,3809.84,"3,802.23","3,820.96","3,791.50",-,0.23%
14-Jan-21,3795.54,"3,814.98","3,823.60","3,792.86",-,-0.38%
15-Jan-21,3768.25,"3,788.73","3,788.73","3,749.62",-,-0.72%
19-Jan-21,3798.91,"3,781.88","3,804.53","3,780.37",-,0.81%
20-Jan-21,3851.85,"3,816.22","3,859.75","3,816.22",-,1.39%
21-Jan-21,3853.07,"3,857.46","3,861.45","3,845.05",-,0.03%
22-Jan-21,3841.47,"3,844.24","3,852.31","3,830.41",-,-0.30%
25-Jan-21,3855.36,"3,851.68","3,859.23","3,797.16",-,0.36%
26-Jan-21,3849.62,"3,862.96","3,870.90","3,847.78",-,-0.15%
27-Jan-21,3750.77,"3,836.83","3,836.83","3,732.48",-,-2.57%
28-Jan-21,3787.38,"3,755.75","3,830.50","3,755.75",-,0.98%
29-Jan-21,3714.24,"3,778.05","3,778.05","3,694.12",-,-1.93%
1-Feb-21,3773.86,"3,731.17","3,784.32","3,725.62",-,1.61%
2-Feb-21,3826.31,"3,791.84","3,843.09","3,791.84",-,1.39%
3-Feb-21,3830.17,"3,840.27","3,847.51","3,816.68",-,0.10%
4-Feb-21,3871.74,"3,836.66","3,872.42","3,836.66",-,1.09%
5-Feb-21,3886.83,"3,878.30","3,894.56","3,874.93",-,0.39%
8-Feb-21,3915.59,"3,892.59","3,915.77","3,892.59",-,0.74%
9-Feb-21,3911.23,"3,910.49","3,918.35","3,902.64",-,-0.11%
10-Feb-21,3909.88,"3,920.78","3,931.50","3,884.94",-,-0.03%
11-Feb-21,3916.38,"3,916.40","3,925.99","3,890.39",-,0.17%
12-Feb-21,3934.83,"3,911.65","3,937.23","3,905.78",-,0.47%
16-Feb-21,3932.59,"3,939.61","3,950.43","3,923.85",-,-0.06%
17-Feb-21,3931.33,"3,918.50","3,933.61","3,900.43",-,-0.03%
18-Feb-21,3913.97,"3,915.86","3,921.98","3,885.03",-,-0.44%
19-Feb-21,3906.71,"3,921.16","3,930.41","3,903.07",-,-0.19%
22-Feb-21,3876.50,"3,885.55","3,902.92","3,874.71",-,-0.77%
23-Feb-21,3881.37,"3,857.07","3,895.98","3,805.59",-,0.13%
24-Feb-21,3925.43,"3,873.71","3,928.65","3,859.60",-,1.14%
25-Feb-21,3829.34,"3,915.80","3,925.02","3,814.04",-,-2.45%
26-Feb-21,3811.15,"3,839.66","3,861.08","3,789.54",-,-0.48%
1-Mar-21,3901.82,"3,842.51","3,914.50","3,842.51",-,2.38%
2-Mar-21,3870.29,"3,903.64","3,906.41","3,868.57",-,-0.81%
3-Mar-21,3819.72,"3,863.99","3,874.47","3,818.86",-,-1.31%
4-Mar-21,3768.47,"3,818.53","3,843.67","3,723.34",-,-1.34%
5-Mar-21,3841.94,"3,793.58","3,851.69","3,730.19",-,1.95%
8-Mar-21,3821.35,"3,844.39","3,881.06","3,819.25",-,-0.54%
9-Mar-21,3875.44,"3,851.93","3,903.76","3,851.93",-,1.42%
10-Mar-21,3898.81,"3,891.99","3,917.35","3,885.73",-,0.60%
11-Mar-21,3939.34,"3,915.54","3,960.27","3,915.54",-,1.04%
12-Mar-21,3943.34,"3,924.52","3,944.99","3,915.21",-,0.10%
15-Mar-21,3968.94,"3,942.96","3,970.08","3,923.54",-,0.65%
16-Mar-21,3962.71,"3,973.59","3,981.04","3,953.44",-,-0.16%
17-Mar-21,3974.12,"3,949.57","3,983.87","3,935.74",-,0.29%
18-Mar-21,3915.46,"3,953.50","3,969.62","3,910.86",-,-1.48%
19-Mar-21,3913.10,"3,913.14","3,930.12","3,886.75",-,-0.06%
22-Mar-21,3940.59,"3,916.48","3,955.31","3,914.16",-,0.70%
23-Mar-21,3910.52,"3,937.60","3,949.13","3,901.57",-,-0.76%
24-Mar-21,3889.14,"3,919.93","3,942.08","3,889.07",-,-0.55%
25-Mar-21,3909.52,"3,879.34","3,919.54","3,853.50",-,0.52%
26-Mar-21,3974.54,"3,917.12","3,978.19","3,917.12",-,1.66%
29-Mar-21,3971.09,"3,969.31","3,981.83","3,943.25",-,-0.09%
30-Mar-21,3958.55,"3,963.34","3,968.01","3,944.35",-,-0.32%
31-Mar-21,3972.89,"3,967.25","3,994.41","3,966.98",-,0.36%
1-Apr-21,4019.87,"3,992.78","4,020.63","3,992.78",-,1.18%
5-Apr-21,4077.91,"4,034.44","4,083.42","4,034.44",-,1.44%
6-Apr-21,4073.94,"4,075.57","4,086.23","4,068.14",-,-0.10%
7-Apr-21,4079.95,"4,074.29","4,083.13","4,068.31",-,0.15%
8-Apr-21,4097.17,"4,089.95","4,098.19","4,082.54",-,0.42%
9-Apr-21,4128.80,"4,096.11","4,129.48","4,095.51",-,0.77%
12-Apr-21,4127.99,"4,124.71","4,131.76","4,114.82",-,-0.02%
13-Apr-21,4141.59,"4,130.10","4,148.00","4,124.43",-,0.33%
14-Apr-21,4124.66,"4,141.58","4,151.69","4,120.87",-,-0.41%
15-Apr-21,4170.42,"4,139.76","4,173.49","4,139.76",-,1.11%
16-Apr-21,4185.47,"4,174.14","4,191.31","4,170.75",-,0.36%
19-Apr-21,4163.26,"4,179.80","4,180.81","4,150.47",-,-0.53%
20-Apr-21,4134.94,"4,159.18","4,159.18","4,118.38",-,-0.68%
21-Apr-21,4173.42,"4,128.42","4,175.02","4,126.35",-,0.93%
22-Apr-21,4134.98,"4,170.46","4,179.57","4,123.69",-,-0.92%
23-Apr-21,4180.17,"4,138.78","4,194.17","4,138.78",-,1.09%
26-Apr-21,4187.62,"4,185.03","4,194.19","4,182.36",-,0.18%
27-Apr-21,4186.72,"4,188.25","4,193.35","4,176.22",-,-0.02%
28-Apr-21,4183.18,"4,185.14","4,201.53","4,181.78",-,-0.08%
29-Apr-21,4211.47,"4,206.14","4,218.78","4,176.81",-,0.68%
30-Apr-21,4181.17,"4,198.10","4,198.10","4,174.85",-,-0.72%
3-May-21,4192.66,"4,191.98","4,209.39","4,188.03",-,0.27%
4-May-21,4164.66,"4,179.04","4,179.04","4,128.59",-,-0.67%
5-May-21,4167.59,"4,177.06","4,187.72","4,160.94",-,0.07%
6-May-21,4201.62,"4,169.14","4,202.70","4,147.33",-,0.82%
7-May-21,4232.60,"4,210.34","4,238.04","4,201.64",-,0.74%
10-May-21,4188.43,"4,228.29","4,236.39","4,188.13",-,-1.04%
11-May-21,4152.10,"4,150.34","4,162.04","4,111.53",-,-0.87%
12-May-21,4063.04,"4,130.55","4,134.73","4,056.88",-,-2.14%
13-May-21,4112.50,"4,074.99","4,131.58","4,074.99",-,1.22%
14-May-21,4173.85,"4,129.58","4,183.13","4,129.58",-,1.49%
17-May-21,4163.29,"4,169.92","4,171.92","4,142.69",-,-0.25%
18-May-21,4127.83,"4,165.94","4,169.15","4,125.99",-,-0.85%
19-May-21,4115.68,"4,098.45","4,116.93","4,061.41",-,-0.29%
20-May-21,4159.12,"4,121.97","4,172.80","4,121.97",-,1.06%
21-May-21,4155.86,"4,168.61","4,188.72","4,151.72",-,-0.08%
24-May-21,4197.05,"4,170.16","4,209.52","4,170.16",-,0.99%
25-May-21,4188.13,"4,205.94","4,213.42","4,182.52",-,-0.21%
26-May-21,4195.99,"4,191.59","4,202.61","4,184.11",-,0.19%
27-May-21,4200.88,"4,201.94","4,213.38","4,197.78",-,0.12%
28-May-21,4204.11,"4,210.77","4,218.36","4,203.57",-,0.08%
1-Jun-21,4202.04,"4,216.52","4,234.12","4,197.59",-,-0.05%
2-Jun-21,4208.12,"4,206.82","4,217.37","4,198.27",-,0.14%
3-Jun-21,4192.85,"4,191.43","4,204.39","4,167.93",-,-0.36%
4-Jun-21,4229.89,"4,206.05","4,233.45","4,206.05",-,0.88%
7-Jun-21,4226.52,"4,229.34","4,232.34","4,215.66",-,-0.08%
8-Jun-21,4227.26,"4,233.81","4,236.74","4,208.41",-,0.02%
9-Jun-21,4219.55,"4,232.99","4,237.09","4,218.74",-,-0.18%
10-Jun-21,4239.18,"4,228.56","4,249.74","4,220.34",-,0.47%
11-Jun-21,4247.44,"4,242.90","4,248.38","4,232.25",-,0.19%
14-Jun-21,4255.15,"4,248.31","4,255.59","4,234.07",-,0.18%
15-Jun-21,4246.59,"4,255.28","4,257.16","4,238.35",-,-0.20%
16-Jun-21,4223.70,"4,248.87","4,251.89","4,202.45",-,-0.54%
17-Jun-21,4221.86,"4,220.37","4,232.29","4,196.05",-,-0.04%
18-Jun-21,4166.45,"4,204.78","4,204.78","4,164.40",-,-1.31%
21-Jun-21,4224.79,"4,173.40","4,226.24","4,173.40",-,1.40%
22-Jun-21,4246.44,"4,224.61","4,255.84","4,217.27",-,0.51%
23-Jun-21,4241.84,"4,249.27","4,256.60","4,241.43",-,-0.11%
24-Jun-21,4266.49,"4,256.97","4,271.28","4,256.97",-,0.58%
25-Jun-21,4280.70,"4,274.45","4,286.12","4,271.16",-,0.33%
28-Jun-21,4290.61,"4,284.90","4,292.14","4,274.67",-,0.23%
29-Jun-21,4291.80,"4,293.21","4,300.52","4,287.04",-,0.03%
30-Jun-21,4297.50,"4,290.65","4,302.43","4,287.96",-,0.13%
1-Jul-21,4319.94,"4,300.73","4,320.66","4,300.73",-,0.52%
2-Jul-21,4352.34,"4,326.60","4,355.43","4,326.60",-,0.75%
6-Jul-21,4343.54,"4,356.46","4,356.46","4,314.37",-,-0.20%
7-Jul-21,4358.13,"4,351.01","4,361.88","4,329.79",-,0.34%
8-Jul-21,4320.82,"4,321.07","4,330.88","4,289.37",-,-0.86%
9-Jul-21,4369.55,"4,329.38","4,371.60","4,329.38",-,1.13%
12-Jul-21,4384.63,"4,372.41","4,386.68","4,364.03",-,0.35%
13-Jul-21,4369.21,"4,381.07","4,392.37","4,366.92",-,-0.35%
14-Jul-21,4374.30,"4,380.11","4,393.68","4,362.36",-,0.12%
15-Jul-21,4360.03,"4,369.02","4,369.02","4,340.70",-,-0.33%
16-Jul-21,4327.16,"4,367.43","4,375.09","4,322.53",-,-0.75%
19-Jul-21,4258.63,"4,296.40","4,296.40","4,233.13",-,-1.58%
20-Jul-21,4323.21,"4,265.11","4,336.84","4,262.05",-,1.52%
21-Jul-21,4358.69,"4,331.13","4,359.70","4,331.13",-,0.82%
22-Jul-21,4367.48,"4,361.27","4,369.31","4,350.06",-,0.20%
23-Jul-21,4411.80,"4,381.20","4,415.18","4,381.20",-,1.01%
26-Jul-21,4422.23,"4,409.58","4,422.73","4,405.45",-,0.24%
27-Jul-21,4401.46,"4,416.38","4,416.38","4,372.51",-,-0.47%
28-Jul-21,4400.65,"4,402.95","4,415.47","4,387.01",-,-0.02%
29-Jul-21,4419.15,"4,403.59","4,429.97","4,403.59",-,0.42%
30-Jul-21,4395.26,"4,395.12","4,412.25","4,389.65",-,-0.54%
2-Aug-21,4387.11,"4,406.86","4,422.18","4,384.81",-,-0.19%
3-Aug-21,4423.15,"4,392.74","4,423.79","4,373.00",-,0.82%
4-Aug-21,4402.68,"4,415.95","4,416.17","4,400.23",-,-0.46%
5-Aug-21,4429.10,"4,408.86","4,429.76","4,408.86",-,0.60%
6-Aug-21,4436.52,"4,429.07","4,440.82","4,429.07",-,0.17%
9-Aug-21,4432.35,"4,437.77","4,439.39","4,424.74",-,-0.09%
10-Aug-21,4436.75,"4,435.79","4,445.21","4,430.03",-,0.10%
11-Aug-21,4447.70,"4,442.18","4,449.44","4,436.42",-,0.25%
12-Aug-21,4460.84,"4,446.08","4,461.77","4,435.96",-,0.30%
13-Aug-21,4468.00,"4,464.84","4,468.37","4,460.82",-,0.16%
16-Aug-21,4479.66,"4,461.65","4,480.26","4,437.66",-,0.26%
17-Aug-21,4448.08,"4,462.12","4,462.12","4,417.83",-,-0.70%
18-Aug-21,4400.27,"4,440.94","4,454.32","4,397.59",-,-1.07%
19-Aug-21,4405.80,"4,382.44","4,418.61","4,367.73",-,0.13%
20-Aug-21,4441.67,"4,410.56","4,444.35","4,406.80",-,0.81%
23-Aug-21,4479.54,"4,450.29","4,489.88","4,450.29",-,0.85%
24-Aug-21,4486.23,"4,484.40","4,492.81","4,482.28",-,0.15%
25-Aug-21,4496.19,"4,490.45","4,501.71","4,485.66",-,0.22%
26-Aug-21,4469.91,"4,493.75","4,495.90","4,468.99",-,-0.58%
27-Aug-21,4509.37,"4,474.10","4,513.33","4,474.10",-,0.88%
30-Aug-21,4528.79,"4,513.76","4,537.36","4,513.76",-,0.43%
31-Aug-21,4522.68,"4,529.75","4,531.39","4,515.80",-,-0.13%
1-Sep-21,4524.09,"4,528.80","4,537.11","4,522.02",-,0.03%
2-Sep-21,4536.95,"4,534.48","4,545.85","4,524.66",-,0.28%
3-Sep-21,4535.43,"4,532.42","4,541.45","4,521.30",-,-0.03%
7-Sep-21,4520.03,"4,535.38","4,535.38","4,513.00",-,-0.34%
8-Sep-21,4514.07,"4,518.09","4,521.79","4,493.95",-,-0.13%
9-Sep-21,4493.28,"4,513.02","4,529.90","4,492.07",-,-0.46%
10-Sep-21,4458.58,"4,506.92","4,520.47","4,457.66",-,-0.77%
13-Sep-21,4468.73,"4,474.81","4,492.99","4,445.70",-,0.23%
14-Sep-21,4443.05,"4,479.33","4,485.68","4,435.46",-,-0.57%
15-Sep-21,4480.70,"4,447.49","4,486.87","4,438.37",-,0.85%
16-Sep-21,4473.76,"4,477.09","4,485.87","4,443.80",-,-0.15%
17-Sep-21,4432.99,"4,469.74","4,471.52","4,427.76",-,-0.91%
20-Sep-21,4357.73,"4,402.95","4,402.95","4,305.91",-,-1.70%
21-Sep-21,4354.18,"4,374.45","4,394.87","4,347.96",-,-0.08%
22-Sep-21,4395.64,"4,367.43","4,416.75","4,367.43",-,0.95%
23-Sep-21,4448.98,"4,406.75","4,465.40","4,406.75",-,1.21%
24-Sep-21,4455.48,"4,438.04","4,463.12","4,430.27",-,0.15%
27-Sep-21,4443.11,"4,442.12","4,457.30","4,436.19",-,-0.28%
28-Sep-21,4352.63,"4,419.54","4,419.54","4,346.33",-,-2.04%
29-Sep-21,4359.46,"4,362.41","4,385.57","4,355.08",-,0.16%
30-Sep-21,4307.54,"4,370.67","4,382.55","4,306.24",-,-1.19%
1-Oct-21,4357.05,"4,317.16","4,375.19","4,288.52",-,1.15%
4-Oct-21,4300.46,"4,348.84","4,355.51","4,278.94",-,-1.30%
5-Oct-21,4345.72,"4,309.87","4,369.23","4,309.87",-,1.05%
6-Oct-21,4363.55,"4,319.57","4,365.57","4,290.49",-,0.41%
7-Oct-21,4399.76,"4,383.73","4,429.97","4,383.73",-,0.83%
8-Oct-21,4391.36,"4,406.51","4,412.02","4,386.22",-,-0.19%
11-Oct-21,4361.19,"4,385.44","4,415.88","4,360.59",-,-0.69%
12-Oct-21,4350.64,"4,368.31","4,374.89","4,342.09",-,-0.24%
13-Oct-21,4363.80,"4,358.01","4,372.87","4,329.92",-,0.30%
14-Oct-21,4438.23,"4,386.75","4,439.73","4,386.75",-,1.71%
15-Oct-21,4471.37,"4,447.69","4,475.82","4,447.69",-,0.75%
18-Oct-21,4486.48,"4,463.72","4,488.75","4,447.47",-,0.34%
19-Oct-21,4519.63,"4,497.34","4,520.40","4,496.41",-,0.74%
20-Oct-21,4536.19,"4,524.42","4,540.87","4,524.40",-,0.37%
21-Oct-21,4549.78,"4,532.24","4,551.44","4,526.89",-,0.30%
22-Oct-21,4544.90,"4,546.12","4,559.67","4,524.00",-,-0.11%
25-Oct-21,4566.48,"4,553.69","4,572.62","4,537.36",-,0.47%
26-Oct-21,4574.79,"4,578.69","4,598.53","4,569.17",-,0.18%
27-Oct-21,4551.68,"4,580.22","4,584.57","4,551.66",-,-0.51%
28-Oct-21,4596.42,"4,562.84","4,597.55","4,562.84",-,0.98%
29-Oct-21,4605.38,"4,572.87","4,608.08","4,567.59",-,0.19%
1-Nov-21,4613.67,"4,610.62","4,620.34","4,595.06",-,0.18%
